city,country,iso2,lat,lng,query,place_id,name,addr,place_lat,place_lng,tz_id,tz_rawoffset,tz_dstoffset
Asunción,Paraguay,PY,-25.2964,-57.6415,sights,ChIJuYzAVO6nXZQRiBn2cX5-PO4,Plaza Pública URUGUAYA,"25 De Mayo & Estrella, Asunción, Paraguay",-25.2848982,-57.6299915,America/Asuncion,-14400,0
Lima,Peru,PE,-12.048,-77.0501,mall,ChIJVVVVqOfIBZERu35pV1TLIJw,C.C. La Rambla Brasil,"Av. Brasil 702, Breña 15083, Peru",-12.066937300000001,-77.047381,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,mall,ChIJbQBKKUPIBZERxeuoaR_jSm0,Camino Real Mall,"Av. Camino Real 871, San Isidro 15073",-12.097180300000002,-77.0363325,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,mall,ChIJtfZdpLnIBZER3DI3U1BSMmo,El Hueco,"Av. Abancay 1451, Cercado de Lima 15001",-12.054262199999998,-77.02942890000001,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,mall,ChIJM6W1tOG3BZERGPvcJjIESaU,Larcomar,"Malecón de la Reserva 610, Miraflores 15074",-12.1319502,-77.03051490000001,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,mall,ChIJc6I10LDIBZERV10xg4NbNEc,"Mall ""La Concepción""","Av. Abancay 325, Cercado de Lima 15001",-12.0497222,-77.02694439999998,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,mall,ChIJdz4uyWbGBZERZpxFHCq0gLY,Mall Aventura Santa Anita,"Av. Nicolás Ayllón, Santa Anita 15008",-12.0569312,-76.97072229999998,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,mall,ChIJ5z4AE0G4BZERpo26AhUe1x8,Mall del Sur,"Avenida, Los Lirios 310, San Juan de Miraflores 15801",-12.1542815,-76.9830047,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,mall,ChIJ2fh3NFTOBZERazeJR3n2ZJ0,Mega Plaza,"Av. Alfredo Mendiola 3698, Independencia 15311",-11.9942378,-77.06123889999998,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,mall,ChIJ6avsPQrIBZERlIxUenutcuo,Open Plaza Angamos,"Av. Angamos Nº, 1805Avenida, Av Tomás Marsano 1805, Surquillo 15037",-12.1116548,-77.01172869999998,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,mall,ChIJ4VSIDTDOBZERpnnMb_NYG2o,Plaza Norte Shopping Center,"Av. Tomas Valle, Independencia 15311",-12.007004,-77.0582257,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,mall,ChIJJQdrM3DJBZERbnhIm5ZvKq4,Plaza San Miguel - Administración,"Lima 32, San Miguel 15088",-12.0774497,-77.0818676,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,mall,ChIJma6tdcDIBZERKRkRI5Q8rzs,Polvos Azules,"Av Paseo de la República, La Victoria 15033",-12.0619399,-77.03424369999998,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,mall,ChIJ5QNux8bIBZERUxSQa2j_Ej4,Real Plaza Centro Cívico,"Av Inca Garcilaso de la Vega 1337, Cercado de Lima 15001",-12.0567891,-77.0374173,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,mall,ChIJ9wR5NVTIBZER4LZApQ5b3ZM,Real Plaza Salaverry,"Av. Gral. Salaverry 2370, Jesús María 15076",-12.0897612,-77.0530708,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,park,ChIJaYuvZibPBZERb7nc-BFDmeI,Franco Peruano Park,"Enrique Gongora, Cercado de Lima 15102, Peru",-12.028141,-77.051808,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,sights,ChIJo8Lz-iPIBZERLOYtKSHBGRs,Antonio Raimondi Park,"Malecón Cisneros 4013, Miraflores 15074",-12.1241675,-77.0382758,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,sights,ChIJ9UnW-bPIBZERxR5lJ91WCGk,Basílica y Convento de San Francisco de Lima,"Jirón Lampa, Cercado de Lima 15001",-12.0453403,-77.027025,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,sights,ChIJnY8Xr8PIBZERcasfYX-mG7c,Bolognesi's Square,"Av. Brasil, Lima 15083",-12.0602664,-77.0415314,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,sights,ChIJ3WHbI7fIBZER0nE2gegm0p8,Church of San Pedro,"Jirón Azangaro 451, Cercado de Lima 15001",-12.0492053,-77.02899750000002,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,sights,ChIJCyq4FULIBZERGc-9SDhZszo,Forest El Olivar,"referencia el olivar, San Isidro 15073",-12.100866900000002,-77.03478709999997,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,sights,ChIJY1nnUG7JBZEREjfWRYmNZ4o,Legends Park,"Av. Las Leyendas 580, San Miguel 15088",-12.0694754,-77.08675029999998,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,sights,ChIJ38FxXpe3BZERsuo8zGyPP8w,Malecon de Chorrillos,"Circuito de Playas, Lima 15064",-12.1662195,-77.0270491,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,sights,ChIJxZhU5MDIBZERzeRxx3FkOAQ,Miguel Grau Square,Lima District 15001,-12.0598022,-77.03575699999998,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,sights,ChIJM52KuBnIBZERhQW9XNqEG5k,Miraflores Central Park,"Diagonal, Miraflores 15074",-12.1206544,-77.0294397,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,sights,ChIJdQ2wCSHIBZERGCknnwoWaEk,Park of Love,"Parque del Amor Miraflores, LIMA 18",-12.1264557,-77.0365585,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,sights,ChIJ0S6z0-zIBZERKUkhm2v4P6Y,Park of the Reserve,"Jr. Madre de Dios S/N, Cercado de Lima, Peru",-12.070958500000001,-77.0340339,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,sights,ChIJk6f8hrTJBZERZ0T8jQl7VLc,Parque de la Benemerita Guardia Civil,"Av. Gral. Salaverry 3600, San Isidro 15076",-12.1045647,-77.0591408,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,sights,ChIJWy7O2HfLBZERBoY0-QH2AgQ,Plaza Miguel Grau,"Daniel Nieto, Callao 07021",-12.059213900000001,-77.1486417,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,street market,ChIJz4QhzV24BZERk-kQmh9FdjA,Ciudad De Dios Market,"Av San Juan, San Juan de Miraflores 15803, Peru",-12.1528394,-76.9710089,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,street market,ChIJOzmrUBLIBZERH7wY7MF4eHk,Market No. 2 Surquillo,"Lizardo Montero, Cercado de Surquillo 15047, Peru",-12.1105556,-77.0241667,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,street market,ChIJnaq_-dHRBZERzftfpkXuBY4,Market St. Luzmila,"Manuel Aranguri, Comas 15314, Peru",-11.942181199999998,-77.06246139999998,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,street market,ChIJ3bff6rDIBZER72Zbedo32-Q,Mercado Central,"Jirón Ucayali 615, Cercado de Lima 15001, Peru",-12.0502319,-77.02604939999998,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,street market,ChIJt9UGR5rLBZERWscbk500p0Q,Mercado Central del Callao,"Callao District 07021, Peru",-12.06103,-77.13900989999998,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,street market,ChIJ-4eaYUvOBZERBxzgBBQ1cWQ,Mercado Los Incas,"Independencia 15332, Peru",-11.980201199999998,-77.0583666,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,street market,ChIJi1OUgUrIBZERaUjr0715MEA,Municipal Market of San Isidro,"Av. Augusto Pérez Araníbar, San Isidro 15076, Peru",-12.1088831,-77.05385009999998,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,street market,ChIJ4y1oDMjIBZER3bxcF2EhFRc,Plaza San Martín,"Av. Nicolás de Piérola 1800, Cercado de Lima 15001, Peru",-12.0517214,-77.0346052,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,street market,ChIJVzFDUxnIBZERwZTfW0uySGs,Vivanda,"Av. Alfredo Benavides 495, Miraflores 15074, Peru",-12.1245193,-77.02801509999998,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,supermarket,ChIJt1I66pXIBZER3makJWTydSI,Metro market Plaza Manco Cápac,"Av. Manco Cápac 493, Cercado de Lima 15033, Peru",-12.0642786,-77.02875519999998,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,supermarket,ChIJR1njjynJBZERzq0TKaVQlMU,Tottus,"Av. Oscar R. Benavides Nro. 1291, Cercado de Lima 15082, Peru",-12.048173,-77.05869100000002,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,supermarket,ChIJ___v0s7IBZERSu58fYWP0N8,plazaVea super Colmena,"Av. Nicolás de Piérola 476, Cercado de Lima 15001, Peru",-12.048894099999998,-77.0392459,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,tourist information,ChIJZVVYKD7IBZERQgSuheJS10o,Huaca Pucllana,"Ca. Gral. Borgoño cuadra 8, Miraflores 15074, Peru",-12.1111801,-77.03336750000003,America/Lima,-18000,0
Lima,Peru,PE,-12.048,-77.0501,tourist information,ChIJsX6q1bXIBZERqiIeSAseBhY,Plaza De Armas De Lima,"Plaza central Lima, Cercado de Lima 15001, Peru",-12.0460038,-77.0305458,America/Lima,-18000,0
Warsaw,Poland,PL,52.25,21.0,mall,ChIJeWF42FbLHkcR0_Ga5tQXoQs,Atrium Reduta,"al. Jerozolimskie 148, 02-326 Warszawa",52.21324449999999,20.9508591,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,mall,ChIJrWk1gcPOHkcRawF7rkzW7NM,Atrium Targówek,"Głębocka 15, 03-287 Warszawa",52.3040166,21.0582655,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,mall,ChIJvz84FbDMHkcR_zeYQRtfFyk,Banach's Halls,"Grójecka 95, 02-101 Warszawa",52.20953069999999,20.9762034,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,mall,ChIJJzyVbYHLHkcR5qM1J_lIgtA,Fashion House Shopping Center Klif,"Okopowa 58/72, 01-042 Warszawa",52.246541,20.9794062,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,mall,ChIJDc_Y-QDTHkcRfzWfOErI8pc,Ferio Wawer,"Kazimierza Szpotańskiego 4, 04-760 Warszawa",52.20638889999999,21.168055600000002,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,mall,ChIJZ9-3oDjMHkcRonZOSCq1Bws,Galeria Wileńska,"Targowa 72, 03-734 Warszawa",52.2550292,21.0378302,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,mall,ChIJSeDg8gY0GUcR3TZNw2MnTwg,Janki Shopping Center,"Mszczonowska 3, 05-090 Janki",52.1351258,20.8903824,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,mall,ChIJv33BsIQyGUcRayQdk2ZjWNo,KEN Shopping Mall,"Jana Ciszewskiego 15, 02-777 Warszawa",52.153611100000006,21.0416667,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,mall,ChIJt6mkv3XSHkcRSmN_IGJ_RCc,King Cross Praga Shopping center,"Jubilerska 1/3, 04-190 Warszawa",52.235335000000006,21.1195415,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,mall,ChIJ4dDnHzjNHkcRlaBu-y467KE,Panorama Shopping Centre,"Aleja Wincentego Witosa 31, 00-710 Warszawa",52.1972222,21.0491667,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,mall,ChIJsaLkyy7JHkcR1OVQRswDKhU,Shopping Center Białołęcka,"Białołęcka 222, 03-253 Warszawa",52.3174329,21.0302805,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,mall,ChIJoQqJQpLNHkcRGJ1pBdsaJl0,Shopping Centre Szembeka,"Zamieniecka 80, 04-158 Warszawa",52.240873,21.101626,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,mall,ChIJOUau4A_LHkcRkPanDAKXNWg,Wola Park,"Górczewska 124, 01-460 Warszawa",52.2418581,20.9311432,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,park,ChIJdYLy3CfNHkcR8sFIsLTSlhk,Park Morskie Oko,"Puławska 53B, 00-784 Warszawa, Poland",52.2052888,21.0259751,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,park,ChIJ5xnhR03MHkcRubFLoU_kmaM,Park Skaryszewski im. Ignacego Jana Paderewskiego,"aleja Waszyngtona, 00-999 Warszawa, Poland",52.2420521,21.0543913,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,shopping,ChIJnzORqOs0GUcRLNDBzNyIeJM,CH Skorosze,"gen. Felicjana Sławoja Składkowskiego 4, 02-497 Warszawa",52.18817629999999,20.9005177,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,shopping,ChIJ3QHnkF4zGUcRV5e7TM8z-ew,Centrum Krakowska 61,"Aleja Krakowska 61, 02-183 Warszawa",52.1707471,20.9341039,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,sights,ChIJbWDSkvnMHkcRyQ9Iqp9zCIg,Marshal Edward Rydz-Śmigły Park,"Rozbrat, 02-510 Warszawa",52.228322,21.0300749,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,sights,ChIJLcQBCnPLHkcRkZsqcmcHDU4,Moczydło Park,"Górczewska, 01-424 Warszawa",52.2409607,20.9532269,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,sights,ChIJh0QLCW7MHkcRBpU8uKhlEU8,Multimedia Fountain Park,"Skwer 1 Dywizji Pancernej WP, 00-221 Warszawa",52.2542102,21.0112982,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,sights,ChIJkUWehmHMHkcRR-72WJvPCFg,Ogród Saski,"Marszałkowska, 00-102 Warszawa",52.240265,21.0076337,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,sights,ChIJn-HOKWzLHkcRbr47abaIXLc,Park Edwarda Szymanskiego,"Elekcyjna, Warszawa",52.23386770000001,20.9518058,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,sights,ChIJJ2C9GmrMHkcReA0ODrUpYwM,Park Praski,"aleja Solidarności, 03-461 Warszawa",52.2528201,21.027713,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,sights,ChIJ55ARN_LLHkcRIPLHkoVRQWg,Park Stefana Żeromskiego,Warsaw,52.2684168,20.988494,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,sights,ChIJl0PPDmbMHkcRqKNALL1qbmA,Sigismund's Column,"plac Zamkowy, 00-001 Warszawa",52.2472527,21.0133777,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,sights,ChIJwW4S2uTMHkcRh-xOGEZVdxo,Ujazdowski Park,"al. Ujazdowskie 6, 00-001 Warszawa",52.2220488,21.025688,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,sights,ChIJUYt_movMHkcRDo_ofyJ1CT0,Świętokrzyski Park,"Świętokrzyska, 00-017 Warszawa",52.2340384,21.0059978,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,street market,ChIJ_e9XQgnLHkcRdRgrDyZoqik,Bazar na Kole,"Obozowa 99, 01-433 Warszawa, Poland",52.246392,20.940908,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,street market,ChIJG8aze1_MHkcRMAhuX2dG8WY,Biedronka,"Nowy Świat 68, 00-357 Warszawa, Poland",52.23690850000001,21.0182177,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,street market,ChIJ-VZlp_TMHkcR-QQDRd3_IeI,Carrefour Express,"Marszałkowska 104/122, 00-017 Warszawa, Poland",52.2321165,21.011053600000004,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,street market,ChIJT8zquI3MHkcRT8t5IL-qhGs,Carrefour Market,"Złota 59, 00-120 Warszawa, Poland",52.2298386,21.002052300000006,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,street market,ChIJA-kWEK_OHkcRhjCPG6Q8c9c,Carrefour Market,"Rembielińska 7, 03-343 Warszawa, Poland",52.2861394,21.0318589,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,street market,ChIJnzavFNzLHkcRdnKxM3gUR9k,Carrefour Market,"Klaudyny 26, 01-684 Warszawa, Poland",52.2826675,20.9731429,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,street market,ChIJG3lHke7MHkcR2wZVov2Ilxg,Hala Koszyki,"Koszykowa 63/lok.17, 00-667 Warszawa, Poland",52.222483200000006,21.0115264,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,street market,ChIJ8YumCojMHkcRYTohOBROLvc,Hala Mirowska,"plac Mirowski 1, 00-138 Warszawa, Poland",52.2388244,20.9974158,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,street market,ChIJU0RpXlAzGUcRU-WczkK77QA,Targowisko Bakalarska,"Bakalarska 11, 02-212 Warszawa, Poland",52.19352,20.9574503,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,street market,ChIJk_KgYaItGUcRD0TpXfqCjEY,Tesco,"Aleja Komisji Edukacji Narodowej 14, 02-797 Warszawa, Poland",52.1297909,21.0689275,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,street market,ChIJ99YDdCs1GUcR9AHFRqnI244,Tesco,"Połczyńska 121, 01-377 Warszawa, Poland",52.2142807,20.8836535,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,street market,ChIJq2lQeeHKHkcRwEjdJ5QuuyQ,Tesco,"ul, Górczewska 218, 01-460 Warszawa, Poland",52.2398882,20.9051289,Europe/Warsaw,3600,3600
Warsaw,Poland,PL,52.25,21.0,tourist information,ChIJM_a7C2bMHkcRsoH4Y3isoR8,Old Town Market Square,"rynek Starego Miasta, 00-279 Warszawa, Poland",52.2497413,21.012241699999997,Europe/Warsaw,3600,3600
Lisbon,Portugal,PT,38.7227,-9.1449,park,ChIJy2NdwrczGQ0RKTUun24F0pU,Bela Vista Park,"Azinhaga da Bela Vista 300, 1950-037 Lisboa, Portugal",38.750043100000006,-9.1256567,Europe/Lisbon,0,3600
Lisbon,Portugal,PT,38.7227,-9.1449,park,ChIJ41Lk44gzGQ0Rs69StMfTQo8,Jardim da Cerca da Graça,"Calçada do Monte 46, 1100-362 Lisboa, Portugal",38.71746350000001,-9.1320694,Europe/Lisbon,0,3600
Lisbon,Portugal,PT,38.7227,-9.1449,street market,ChIJa6sMs2AzGQ0R8OvPfhWkmVY,Campo de Ourique Market,"R. Coelho da Rocha 104, 1350-075 Lisboa, Portugal",38.7161934,-9.1667772,Europe/Lisbon,0,3600
Lisbon,Portugal,PT,38.7227,-9.1449,street market,ChIJqzZCU2MzGQ0RkegDvwGR1ys,Jardim da Estrela,"Praça da Estrela n°12, 1200-694 Lisboa, Portugal",38.7147753,-9.1592661,Europe/Lisbon,0,3600
Lisbon,Portugal,PT,38.7227,-9.1449,street market,ChIJB0h2tZ8zGQ0R1YM-9kCUmSo,Mercado 31 de Janeiro,"Rua Engenheiro Vieira da Silva, Praça Duque de Saldanha, 1050-094 Lisboa, Portugal",38.73118669999999,-9.1444292,Europe/Lisbon,0,3600
Lisbon,Portugal,PT,38.7227,-9.1449,tourist information,ChIJd6QCpSMzGQ0RXdLwrXreq0Q,Lisbon Zoo,"Praça Marechal Humberto Delgado, 1549-004 Lisboa, Portugal",38.7443615,-9.1707172,Europe/Lisbon,0,3600
Lisbon,Portugal,PT,38.7227,-9.1449,tourist information,ChIJ5dveYa80GQ0RrEP1FKqq6zM,LxFactory,"R. Rodrigues de Faria 103, 1300-501 Lisboa, Portugal",38.7035223,-9.178842699999999,Europe/Lisbon,0,3600
Lisbon,Portugal,PT,38.7227,-9.1449,tourist information,ChIJV32DNI8zGQ0R9GqiWeuNH2E,Miradouro da Senhora do Monte,"Largo Monte, 1170-107 Lisboa, Portugal",38.719186,-9.1328388,Europe/Lisbon,0,3600
Lisbon,Portugal,PT,38.7227,-9.1449,tourist information,ChIJBSWII3o0GQ0RGz1C6LbCCNg,Praça do Comércio,"Praça do Comércio, 1100-148 Lisboa, Portugal",38.707532,-9.1364489,Europe/Lisbon,0,3600
Lisbon,Portugal,PT,38.7227,-9.1449,tourist information,ChIJAVcy4X4zGQ0RAU4hP9Ou6tQ,Principe Real garden,"Praça do Príncipe Real, 1250-096 Lisboa, Portugal",38.716299799999994,-9.1487171,Europe/Lisbon,0,3600
Lisbon,Portugal,PT,38.7227,-9.1449,tourist information,ChIJL42Kt3g0GQ0RfGlw4GJ8FOE,Santa Justa Lift,"R. do Ouro, 1150-060 Lisboa, Portugal",38.7121301,-9.1394297,Europe/Lisbon,0,3600
Lisbon,Portugal,PT,38.7227,-9.1449,tourist information,ChIJRWf1voMxGQ0RJIa21N-YPek,Water Gardens,"Passeio Ulisses, 1990-005 Lisboa, Portugal",38.761512599999996,-9.0943351,Europe/Lisbon,0,3600
Lisbon,Portugal,PT,38.7227,-9.1449,train station,ChIJW4MjK6E0GQ0RVVMlTHXxNUU,Alcantara-Terra,"Lisbon, Portugal",38.707434600000006,-9.1734137,Europe/Lisbon,0,3600
Lisbon,Portugal,PT,38.7227,-9.1449,train station,ChIJedMC-j8zGQ0Rw9-mAjABqLQ,Campolide,"Calçada Estação, 1070-025 Lisboa, Portugal",38.7322745,-9.1681385,Europe/Lisbon,0,3600
Lisbon,Portugal,PT,38.7227,-9.1449,train station,ChIJO41ppAo0GQ0RCSkBTGuQ1Uc,Lisboa Santa Apolónia,"Av. Infante Dom Henrique 1, 1100-105 Lisboa, Portugal",38.7141366,-9.1225711,Europe/Lisbon,0,3600
Doha,Qatar,QA,25.2866,51.533,mall,ChIJnQA1E1_bRT4R2b1nIECxl5w,Al Hazm,"Al Markhiya St, Doha",25.332420000000006,51.497217,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,mall,ChIJielAv07ORT4R3yJ1GTprQFU,B Square Mall,"F-Ring Rd، Al Thumama, Doha",25.2207607,51.54221190000001,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,mall,ChIJ8y9GNL_ERT4RfI1CzAegl2g,City Center Mall Doha,"Doha City Center 4th Street, Doha",25.3255831,51.53056770000001,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,mall,ChIJufqlV-XdRT4R4-L0MCqVGbU,Doha Festival City,Umm Salal Muhammed,25.385032,51.4421554,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,mall,ChIJkw8fC3DcRT4RwzQf47eGyQk,Ezdan Mall,"Al Juthay St, Doha",25.3321459,51.4627813,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,mall,ChIJ_XXD1A3RRT4RMaHgMEGcTnI,Grand Mall Hypermarket,Doha,25.187410600000003,51.464747300000006,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,mall,ChIJq5JzPW_cRT4RtqbA-pWTHQI,Gulf Mall,Doha,25.3359931,51.4608229,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,mall,ChIJR1cIrijDRT4Rh8A9njenDT8,Lagoona Mall,"66 West Bay Lagoon Street, Doha",25.376052,51.52472900000001,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,mall,ChIJHfeKyWTcRT4R_Jc167s7Xq0,Landmark Mall,"Al Shamal Rd, Doha",25.333941,51.46631199999999,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,mall,ChIJCb9CjA3RRT4REDpMCL4jTd8,Plaza Mall Asian Town,"Asian Town, St., 100, Zone 56, bldg., number 355, M floor, Ibn Ajay، Ibn AjayanProjects, PO. B. 35028, Doha Qatar، Doha",25.1861,51.463112,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,mall,ChIJsa8dA0TbRT4RwCF8f8YTN2w,Qatar Shopping Complex,Doha,25.3187665,51.5004035,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,mall,ChIJ6XTTj2XcRT4RAUUge8rQAFI,Ramez Shopping Center,Doha,25.335903,51.4630954,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,mall,ChIJ8b-AU8TaRT4RExS2T7O8UrA,Royal Plaza Mall,"Al Sadd St, Doha",25.2813265,51.5016263,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,mall,ChIJQ_pPdYXcRT4R8z-dq3ZLjJU,Tawar Mall,"Al Markhiya St, Doha",25.336414,51.480976,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,mall,ChIJ7yusqBjaRT4RVdGCdgD4WK0,Villaggio Mall,"Al Waab St, Doha",25.2598547,51.4426995,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,park,ChIJOd3VbirFRT4R7QBPQM1nAnw,Al Bidda Park,"Doha, Qatar",25.2996027,51.5181195,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,sights,ChIJ____b4TcRT4R69J-K0_jBsA,Dahl Al Hamam Park,"Arab League St, Doha",25.333521,51.4801929,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,sights,ChIJe5_isiXdRT4RR0nrZTINgXc,Doha Golf Club,Doha,25.3797991,51.5049456,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,sights,ChIJ_YRY8MHERT4RrQR4pJYhUjs,Hotel Park,"1 Al Corniche St, Doha, Qatar",25.320246100000002,51.5354068,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,street market,ChIJOX5fUrPPRT4RVkAq-QXxPDU,Al Furjan Market 35,"Doha, Qatar",25.227204399999998,51.54152020000001,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,street market,ChIJGWO4pg3FRT4RNhrQj_1hhbk,Corniche Fish Market,"Doha, Qatar",25.2915181,51.5482479,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,street market,ChIJt8YV3A3dRT4Rq9KevRhahZA,Night Market السوق الليلي,"Doha, Qatar",25.3748064,51.46769339999999,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,street market,ChIJmS3ANWHFRT4R1IeMq3dGxgA,SOUQ HARAJ,"Al Mansoura St, Doha, Qatar",25.2697504,51.5400153,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,street market,ChIJCS7iz4PbRT4R2jeokmsdAzg,Souq AlAli,"Doha, Qatar",25.319142000000006,51.46952229999999,Asia/Qatar,10800,0
Doha,Qatar,QA,25.2866,51.533,tourist information,ChIJQR_U7SHaRT4RC_JPq6AJiXY,Aspire Park,"Aspire Park Running Trail, Doha, Qatar",25.25507,51.43540729999999,Asia/Qatar,10800,0
